Initial Temperature,Temperature Length,Cooling Ratio,num_non_improve,Runtime,Kemeny Score,Rating
55.69378128234365,20,1.0673289000000001,6686.716002481315,0.05523089999996955,738,40.76040419997753
55.69378128234365,20,1.0673289000000001,7355.387602729446,0.060114999999996144,744,44.72555999999713
55.69378128234365,22,0.8732691000000001,6018.044402233183,0.10393720000001849,264,27.439420800004882
55.69378128234365,22,0.8732691000000001,6686.716002481315,0.10845789999984845,273,29.609006699958627
55.69378128234365,22,0.8732691000000001,7355.387602729446,0.10221739999997226,388,39.660351199989236
55.69378128234365,22,0.9702990000000001,6018.044402233183,0.08588080000004084,91,7.815152800003716
55.69378128234365,22,0.9702990000000001,6686.716002481315,0.11773519999997006,103,12.126725599996917
55.69378128234365,22,0.9702990000000001,7355.387602729446,0.10676899999998568,95,10.14305499999864
55.69378128234365,22,1.0673289000000001,6018.044402233183,0.04923510000003262,724,35.646212400023614
55.69378128234365,22,1.0673289000000001,6686.716002481315,0.05445669999994607,738,40.1890445999602
55.69378128234365,22,1.0673289000000001,7355.387602729446,0.060052699999914694,749,44.979472299936106
45.567639231008435,18,0.8732691000000001,6018.044402233183,0.09284379999985504,117,10.86272459998304
45.567639231008435,18,0.8732691000000001,6686.716002481315,0.08460169999989375,118,9.983000599987463
45.567639231008435,18,0.8732691000000001,7355.387602729446,0.09324729999980264,109,10.163955699978487
45.567639231008435,18,0.9702990000000001,6018.044402233183,0.08974880000005214,100,8.974880000005214
45.567639231008435,18,0.9702990000000001,6686.716002481315,0.10317220000001726,107,11.039425400001846
45.567639231008435,18,0.9702990000000001,7355.387602729446,0.12951910000015232,123,15.930849300018735
45.567639231008435,18,1.0673289000000001,6018.044402233183,0.04949730000021191,749,37.07347770015872
45.567639231008435,18,1.0673289000000001,6686.716002481315,0.06472230000008494,650,42.06949500005521
45.567639231008435,18,1.0673289000000001,7355.387602729446,0.06166899999993802,696,42.921623999956864
45.567639231008435,20,0.8732691000000001,6018.044402233183,0.07497730000000047,394,29.541056200000185
45.567639231008435,20,0.8732691000000001,6686.716002481315,0.08254740000006677,237,19.563733800015825
45.567639231008435,20,0.8732691000000001,7355.387602729446,0.09306459999993422,132,12.284527199991317
45.567639231008435,20,0.9702990000000001,6018.044402233183,0.09704540000007,98,9.51044920000686
45.567639231008435,20,0.9702990000000001,6686.716002481315,0.12413160000005519,107,13.282081200005905
45.567639231008435,20,0.9702990000000001,7355.387602729446,0.13501309999992372,120,16.201571999990847
45.567639231008435,20,1.0673289000000001,6018.044402233183,0.0864816000000701,598,51.71599680004192
45.567639231008435,20,1.0673289000000001,6686.716002481315,0.05493560000013531,745,40.927022000100806
45.567639231008435,20,1.0673289000000001,7355.387602729446,0.060691399999996065,747,45.33647579999706
45.567639231008435,22,0.8732691000000001,6018.044402233183,0.08638620000010633,120,10.36634400001276
45.567639231008435,22,0.8732691000000001,6686.716002481315,0.07764510000015434,117,9.084476700018058
45.567639231008435,22,0.8732691000000001,7355.387602729446,0.08334270000000288,305,25.419523500000878
45.567639231008435,22,0.9702990000000001,6018.044402233183,0.1353171000000657,85,11.501953500005584
45.567639231008435,22,0.9702990000000001,6686.716002481315,0.09107079999989764,95,8.651725999990276
45.567639231008435,22,0.9702990000000001,7355.387602729446,0.11881920000018908,121,14.37712320002288
45.567639231008435,22,1.0673289000000001,6018.044402233183,0.0492532000000665,737,36.29960840004901
45.567639231008435,22,1.0673289000000001,6686.716002481315,0.0586659000000509,714,41.88745260003634
45.567639231008435,22,1.0673289000000001,7355.387602729446,0.08291669999994156,689,57.12960629995973
50.63071025667604,18,0.8732691000000001,6018.044402233183,0.104737299999897,361,37.81016529996282
50.63071025667604,18,0.8732691000000001,6686.716002481315,0.08960559999991347,252,22.580611199978193
50.63071025667604,18,0.8732691000000001,7355.387602729446,0.13463959999990038,281,37.83372759997201
50.63071025667604,18,0.9702990000000001,6018.044402233183,0.10606929999994463,224,23.759523199987598
50.63071025667604,18,0.9702990000000001,6686.716002481315,0.11218810000013946,125,14.023512500017432
50.63071025667604,18,0.9702990000000001,7355.387602729446,0.129106899999897,98,12.652476199989906
50.63071025667604,18,1.0673289000000001,6018.044402233183,0.049342200000182856,745,36.75993900013623
50.63071025667604,18,1.0673289000000001,6686.716002481315,0.06293970000001536,637,40.09258890000979
50.63071025667604,18,1.0673289000000001,7355.387602729446,0.06432619999986855,661,42.51961819991311
50.63071025667604,20,0.8732691000000001,6018.044402233183,0.07289930000001732,313,22.81748090000542
50.63071025667604,20,0.8732691000000001,6686.716002481315,0.08962079999992056,139,12.457291199988958
50.63071025667604,20,0.8732691000000001,7355.387602729446,0.08023389999993924,331,26.55742089997989
50.63071025667604,20,0.9702990000000001,6018.044402233183,0.09345680000001266,110,10.280248000001393
50.63071025667604,20,0.9702990000000001,6686.716002481315,0.09626120000007177,105,10.107426000007536
50.63071025667604,20,0.9702990000000001,7355.387602729446,0.10580159999994976,112,11.849779199994373
50.63071025667604,20,1.0673289000000001,6018.044402233183,0.05212159999996402,636,33.149337599977116
50.63071025667604,20,1.0673289000000001,6686.716002481315,0.11345389999996769,645,73.17776549997916
50.63071025667604,20,1.0673289000000001,7355.387602729446,0.06269030000021303,703,44.07128090014976
50.63071025667604,22,0.8732691000000001,6018.044402233183,0.07553370000005089,154,11.632189800007836
50.63071025667604,22,0.8732691000000001,6686.716002481315,0.08913049999978284,146,13.013052999968295
50.63071025667604,22,0.8732691000000001,7355.387602729446,0.1021517000001495,114,11.645293800017043
50.63071025667604,22,0.9702990000000001,6018.044402233183,0.1161074000001463,114,13.236243600016678
50.63071025667604,22,0.9702990000000001,6686.716002481315,0.09972259999995003,115,11.468098999994254
50.63071025667604,22,0.9702990000000001,7355.387602729446,0.12576339999986885,126,15.846188399983475
50.63071025667604,22,1.0673289000000001,6018.044402233183,0.04964040000004388,696,34.54971840003054
50.63071025667604,22,1.0673289000000001,6686.716002481315,0.05843929999991815,677,39.56340609994459
50.63071025667604,22,1.0673289000000001,7355.387602729446,0.08462389999999687,568,48.06637519999822
55.69378128234365,18,0.8732691000000001,6018.044402233183,0.07396349999999074,254,18.78672899999765
55.69378128234365,18,0.8732691000000001,6686.716002481315,0.07717899999988731,239,18.445780999973067
55.69378128234365,18,0.8732691000000001,7355.387602729446,0.08360250000009728,334,27.92323500003249
55.69378128234365,18,0.9702990000000001,6018.044402233183,0.0901234000000386,115,10.364191000004439
55.69378128234365,18,0.9702990000000001,6686.716002481315,0.1018655000000308,107,10.899608500003296
55.69378128234365,18,0.9702990000000001,7355.387602729446,0.10540609999998196,98,10.329797799998232
55.69378128234365,18,1.0673289000000001,6018.044402233183,0.04935079999995651,748,36.91439839996747
55.69378128234365,18,1.0673289000000001,6686.716002481315,0.05499269999995704,683,37.56001409997066
55.69378128234365,18,1.0673289000000001,7355.387602729446,0.05983360000004723,743,44.45636480003509
55.69378128234365,20,0.8732691000000001,6018.044402233183,0.11764519999996992,227,26.70546039999317
55.69378128234365,20,0.8732691000000001,6686.716002481315,0.08740790000001653,359,31.379436100005933
55.69378128234365,20,0.8732691000000001,7355.387602729446,0.12148099999990336,264,32.07098399997449
55.69378128234365,20,0.9702990000000001,6018.044402233183,0.08951129999991281,96,8.59308479999163
55.69378128234365,20,0.9702990000000001,6686.716002481315,0.1403855000000931,119,16.705874500011078
55.69378128234365,20,0.9702990000000001,7355.387602729446,0.11988010000004579,102,12.22777020000467
55.69378128234365,20,1.0673289000000001,6018.044402233183,0.04888660000005984,737,36.029424200044105
55.69378128234365,20,1.0673289000000001,6686.716002481315,0.06467109999994136,740,47.85661399995661
55.69378128234365,20,1.0673289000000001,7355.387602729446,0.060133100000030026,745,44.79915950002237
55.69378128234365,22,0.8732691000000001,6018.044402233183,0.07813489999989542,145,11.329560499984836
55.69378128234365,22,0.8732691000000001,6686.716002481315,0.10819330000003902,121,13.091389300004721
55.69378128234365,22,0.8732691000000001,7355.387602729446,0.11609619999990173,131,15.208602199987126
55.69378128234365,22,0.9702990000000001,6018.044402233183,0.09198879999985365,115,10.57871199998317
55.69378128234365,22,0.9702990000000001,6686.716002481315,0.09940200000005461,111,11.033622000006062
55.69378128234365,22,0.9702990000000001,7355.387602729446,0.13484379999999874,103,13.88891139999987
55.69378128234365,22,1.0673289000000001,6018.044402233183,0.052129500000091866,714,37.22046300006559
55.69378128234365,22,1.0673289000000001,6686.716002481315,0.062493800000083866,623,38.93363740005225
55.69378128234365,22,1.0673289000000001,7355.387602729446,0.06009809999977733,734,44.11200539983656
45.567639231008435,18,0.8732691000000001,6018.044402233183,0.06267240000011043,348,21.80999520003843
45.567639231008435,18,0.8732691000000001,6686.716002481315,0.08786829999985457,359,31.54471969994779
45.567639231008435,18,0.8732691000000001,7355.387602729446,0.17108519999987948,262,44.82432239996842
45.567639231008435,18,0.9702990000000001,6018.044402233183,0.09969209999985651,87,8.673212699987516
45.567639231008435,18,0.9702990000000001,6686.716002481315,0.09254090000013093,90,8.328681000011784
45.567639231008435,18,0.9702990000000001,7355.387602729446,0.10047380000014527,95,9.545011000013801
45.567639231008435,18,1.0673289000000001,6018.044402233183,0.0721697999999833,512,36.95093759999145
45.567639231008435,18,1.0673289000000001,6686.716002481315,0.05524439999999231,738,40.770367199994325
45.567639231008435,18,1.0673289000000001,7355.387602729446,0.07981130000007397,684,54.590929200050596
45.567639231008435,20,0.8732691000000001,6018.044402233183,0.06792299999983697,356,24.180587999941963
45.567639231008435,20,0.8732691000000001,6686.716002481315,0.10541939999984606,187,19.713427799971214
45.567639231008435,20,0.8732691000000001,7355.387602729446,0.10504530000002887,313,32.87917890000904
45.567639231008435,20,0.9702990000000001,6018.044402233183,0.09272359999999935,93,8.62329479999994
45.567639231008435,20,0.9702990000000001,6686.716002481315,0.10293580000006841,127,13.072846600008688
45.567639231008435,20,0.9702990000000001,7355.387602729446,0.10653139999999439,103,10.972734199999422
45.567639231008435,20,1.0673289000000001,6018.044402233183,0.0496674000000894,740,36.75387600006616
45.567639231008435,20,1.0673289000000001,6686.716002481315,0.061329900000146154,729,44.709497100106546
45.567639231008435,20,1.0673289000000001,7355.387602729446,0.07625039999993533,680,51.85027199995602
45.567639231008435,22,0.8732691000000001,6018.044402233183,0.09454200000004676,111,10.49416200000519
45.567639231008435,22,0.8732691000000001,6686.716002481315,0.08552340000005643,269,23.00579460001518
45.567639231008435,22,0.8732691000000001,7355.387602729446,0.11835719999999128,139,16.451650799998788
45.567639231008435,22,0.9702990000000001,6018.044402233183,0.09880300000008901,92,9.08987600000819
45.567639231008435,22,0.9702990000000001,6686.716002481315,0.09584019999988413,109,10.44658179998737
45.567639231008435,22,0.9702990000000001,7355.387602729446,0.12542400000006637,109,13.671216000007234
45.567639231008435,22,1.0673289000000001,6018.044402233183,0.05274710000003324,739,38.980106900024566
45.567639231008435,22,1.0673289000000001,6686.716002481315,0.054716899999903035,725,39.6697524999297
45.567639231008435,22,1.0673289000000001,7355.387602729446,0.06812290000016219,651,44.348007900105586
50.63071025667604,18,0.8732691000000001,6018.044402233183,0.08554150000009031,121,10.350521500010927
50.63071025667604,18,0.8732691000000001,6686.716002481315,0.08335689999989881,276,23.006504399972073
50.63071025667604,18,0.8732691000000001,7355.387602729446,0.0945864000000256,325,30.740580000008322
50.63071025667604,18,0.9702990000000001,6018.044402233183,0.10272390000000087,118,12.121420200000102
50.63071025667604,18,0.9702990000000001,6686.716002481315,0.11146720000010646,129,14.379268800013733
50.63071025667604,18,0.9702990000000001,7355.387602729446,0.1250508999999056,96,12.004886399990937
50.63071025667604,18,1.0673289000000001,6018.044402233183,0.0662969999998495,557,36.927428999916174
50.63071025667604,18,1.0673289000000001,6686.716002481315,0.054865299999846684,749,41.094109699885166
50.63071025667604,18,1.0673289000000001,7355.387602729446,0.06756630000018049,711,48.03963930012833
50.63071025667604,20,0.8732691000000001,6018.044402233183,0.08134420000010323,141,11.469532200014555
50.63071025667604,20,0.8732691000000001,6686.716002481315,0.08677410000018426,125,10.846762500023033
50.63071025667604,20,0.8732691000000001,7355.387602729446,0.11900809999997364,266,31.656154599992988
50.63071025667604,20,0.9702990000000001,6018.044402233183,0.1165005000000292,106,12.349053000003096
50.63071025667604,20,0.9702990000000001,6686.716002481315,0.12561349999987215,103,12.938190499986831
50.63071025667604,20,0.9702990000000001,7355.387602729446,0.11361920000013015,121,13.747923200015748
50.63071025667604,20,1.0673289000000001,6018.044402233183,0.04923869999993258,748,36.83054759994957
50.63071025667604,20,1.0673289000000001,6686.716002481315,0.056530299999849376,725,40.9844674998908
50.63071025667604,20,1.0673289000000001,7355.387602729446,0.071598799999947,703,50.333956399962744
50.63071025667604,22,0.8732691000000001,6018.044402233183,0.07995899999991707,263,21.02921699997819
50.63071025667604,22,0.8732691000000001,6686.716002481315,0.08769140000003972,123,10.786042200004886
50.63071025667604,22,0.8732691000000001,7355.387602729446,0.10675799999989977,317,33.842285999968226
50.63071025667604,22,0.9702990000000001,6018.044402233183,0.12069040000005771,112,13.517324800006463
50.63071025667604,22,0.9702990000000001,6686.716002481315,0.10329290000004221,99,10.225997100004179
50.63071025667604,22,0.9702990000000001,7355.387602729446,0.10556789999986904,131,13.829394899982844
50.63071025667604,22,1.0673289000000001,6018.044402233183,0.05648160000009739,639,36.09174240006223
50.63071025667604,22,1.0673289000000001,6686.716002481315,0.05477610000002642,740,40.53431400001955
50.63071025667604,22,1.0673289000000001,7355.387602729446,0.06216260000019247,663,41.21380380012761
55.69378128234365,18,0.8732691000000001,6018.044402233183,0.08143569999992906,275,22.39481749998049
55.69378128234365,18,0.8732691000000001,6686.716002481315,0.1510932999999568,313,47.29220289998648
55.69378128234365,18,0.8732691000000001,7355.387602729446,0.08945459999995364,331,29.609472599984656
55.69378128234365,18,0.9702990000000001,6018.044402233183,0.10020860000008724,99,9.920651400008637
55.69378128234365,18,0.9702990000000001,6686.716002481315,0.11378229999991163,124,14.109005199989042
55.69378128234365,18,0.9702990000000001,7355.387602729446,0.12340229999995245,82,10.1189885999961
55.69378128234365,18,1.0673289000000001,6018.044402233183,0.15587600000003476,641,99.91651600002228
55.69378128234365,18,1.0673289000000001,6686.716002481315,0.056367200000067896,739,41.655360800050175
55.69378128234365,18,1.0673289000000001,7355.387602729446,0.06549560000007659,626,41.00024560004795
55.69378128234365,20,0.8732691000000001,6018.044402233183,0.11170420000007653,286,31.947401200021886
55.69378128234365,20,0.8732691000000001,6686.716002481315,0.12660350000010112,133,16.83826550001345
55.69378128234365,20,0.8732691000000001,7355.387602729446,0.13123529999984385,293,38.45194289995425
55.69378128234365,20,0.9702990000000001,6018.044402233183,0.10642980000011448,102,10.855839600011677
55.69378128234365,20,0.9702990000000001,6686.716002481315,0.09520120000001953,96,9.139315200001874
55.69378128234365,20,0.9702990000000001,7355.387602729446,0.1130267000000913,130,14.693471000011868
55.69378128234365,20,1.0673289000000001,6018.044402233183,0.06136970000011388,638,39.153868600072656
55.69378128234365,20,1.0673289000000001,6686.716002481315,0.0666859000000386,679,45.27972610002621
55.69378128234365,20,1.0673289000000001,7355.387602729446,0.061601299999892944,709,43.6753216999241
55.69378128234365,22,0.8732691000000001,6018.044402233183,0.09130019999997785,327,29.855165399992757
55.69378128234365,22,0.8732691000000001,6686.716002481315,0.07927559999984624,345,27.35008199994695
55.69378128234365,22,0.8732691000000001,7355.387602729446,0.09890690000020186,123,12.165548700024829
55.69378128234365,22,0.9702990000000001,6018.044402233183,0.09614119999991999,121,11.633085199990319
55.69378128234365,22,0.9702990000000001,6686.716002481315,0.16084750000004533,111,17.85407250000503
55.69378128234365,22,0.9702990000000001,7355.387602729446,0.10632510000004913,97,10.313534700004766
55.69378128234365,22,1.0673289000000001,6018.044402233183,0.04981899999984307,715,35.6205849998878
55.69378128234365,22,1.0673289000000001,6686.716002481315,0.054769099999930404,739,40.47436489994857
55.69378128234365,22,1.0673289000000001,7355.387602729446,0.09343140000009953,658,61.47786120006549
45.567639231008435,18,0.8732691000000001,6018.044402233183,0.0787351999999828,337,26.533762399994202
45.567639231008435,18,0.8732691000000001,6686.716002481315,0.10957949999988159,275,30.134362499967438
45.567639231008435,18,0.8732691000000001,7355.387602729446,0.08571099999994658,117,10.02818699999375
45.567639231008435,18,0.9702990000000001,6018.044402233183,0.09379339999986769,111,10.411067399985313
45.567639231008435,18,0.9702990000000001,6686.716002481315,0.09850069999993138,100,9.850069999993138
45.567639231008435,18,0.9702990000000001,7355.387602729446,0.13879350000001978,107,14.850904500002116
45.567639231008435,18,1.0673289000000001,6018.044402233183,0.04959240000016507,718,35.60734320011852
45.567639231008435,18,1.0673289000000001,6686.716002481315,0.05654970000000503,681,38.51034570000343
45.567639231008435,18,1.0673289000000001,7355.387602729446,0.06484389999991436,675,43.76963249994219
45.567639231008435,20,0.8732691000000001,6018.044402233183,0.10694039999998495,255,27.26980199999616
45.567639231008435,20,0.8732691000000001,6686.716002481315,0.10963340000012067,113,12.388574200013636
45.567639231008435,20,0.8732691000000001,7355.387602729446,0.09092940000005001,317,28.824619800015853
45.567639231008435,20,0.9702990000000001,6018.044402233183,0.09713990000000194,127,12.336767300000247
45.567639231008435,20,0.9702990000000001,6686.716002481315,0.09208669999998165,101,9.300756699998146
45.567639231008435,20,0.9702990000000001,7355.387602729446,0.10216219999983878,100,10.216219999983878
45.567639231008435,20,1.0673289000000001,6018.044402233183,0.04936090000001059,734,36.23090060000777
45.567639231008435,20,1.0673289000000001,6686.716002481315,0.05475569999998697,737,40.3549508999904
45.567639231008435,20,1.0673289000000001,7355.387602729446,0.06016060000001744,732,44.037559200012765
45.567639231008435,22,0.8732691000000001,6018.044402233183,0.07429179999985536,352,26.150713599949086
45.567639231008435,22,0.8732691000000001,6686.716002481315,0.13453209999988758,350,47.08623499996065
45.567639231008435,22,0.8732691000000001,7355.387602729446,0.12166030000003047,144,17.51908320000439
45.567639231008435,22,0.9702990000000001,6018.044402233183,0.08832589999997253,98,8.655938199997308
45.567639231008435,22,0.9702990000000001,6686.716002481315,0.10561380000012832,95,10.03331100001219
45.567639231008435,22,0.9702990000000001,7355.387602729446,0.1431376000000455,89,12.739246400004049
45.567639231008435,22,1.0673289000000001,6018.044402233183,0.0567482999999811,526,29.84960579999006
45.567639231008435,22,1.0673289000000001,6686.716002481315,0.08793700000001081,588,51.70695600000636
45.567639231008435,22,1.0673289000000001,7355.387602729446,0.06171139999992192,729,44.98761059994308
50.63071025667604,18,0.8732691000000001,6018.044402233183,0.07976920000010068,260,20.739992000026177
50.63071025667604,18,0.8732691000000001,6686.716002481315,0.10155120000013085,147,14.928026400019235
50.63071025667604,18,0.8732691000000001,7355.387602729446,0.09372959999996056,127,11.90365919999499
50.63071025667604,18,0.9702990000000001,6018.044402233183,0.11630540000010114,114,13.25881560001153
50.63071025667604,18,0.9702990000000001,6686.716002481315,0.09197580000000016,106,9.749434800000017
50.63071025667604,18,0.9702990000000001,7355.387602729446,0.1281764000000294,102,13.073992800002998
50.63071025667604,18,1.0673289000000001,6018.044402233183,0.05167959999994309,711,36.74419559995954
50.63071025667604,18,1.0673289000000001,6686.716002481315,0.058756200000061654,603,35.42998860003718
50.63071025667604,18,1.0673289000000001,7355.387602729446,0.059909400000151436,749,44.872140600113426
50.63071025667604,20,0.8732691000000001,6018.044402233183,0.065074500000037,235,15.292507500008696
50.63071025667604,20,0.8732691000000001,6686.716002481315,0.08398089999991498,294,24.690384599975005
50.63071025667604,20,0.8732691000000001,7355.387602729446,0.08760700000016186,343,30.04920100005552
50.63071025667604,20,0.9702990000000001,6018.044402233183,0.08969739999997728,136,12.19884639999691
50.63071025667604,20,0.9702990000000001,6686.716002481315,0.15903339999999844,94,14.949139599999853
50.63071025667604,20,0.9702990000000001,7355.387602729446,0.09601520000001074,93,8.929413600000998
50.63071025667604,20,1.0673289000000001,6018.044402233183,0.05424369999991541,729,39.54365729993833
50.63071025667604,20,1.0673289000000001,6686.716002481315,0.05501859999981207,706,38.84313159986732
50.63071025667604,20,1.0673289000000001,7355.387602729446,0.07743350000009741,738,57.14592300007189
50.63071025667604,22,0.8732691000000001,6018.044402233183,0.08904490000008991,259,23.062629100023287
50.63071025667604,22,0.8732691000000001,6686.716002481315,0.1059479000000465,393,41.637524700018275
50.63071025667604,22,0.8732691000000001,7355.387602729446,0.0917640999998639,109,10.002286899985165
50.63071025667604,22,0.9702990000000001,6018.044402233183,0.09912320000012187,104,10.308812800012674
50.63071025667604,22,0.9702990000000001,6686.716002481315,0.11427279999998063,106,12.112916799997947
50.63071025667604,22,0.9702990000000001,7355.387602729446,0.14093819999993684,92,12.96631439999419
50.63071025667604,22,1.0673289000000001,6018.044402233183,0.056964600000128485,698,39.76129080008968
50.63071025667604,22,1.0673289000000001,6686.716002481315,0.05454389999999876,716,39.05343239999911
50.63071025667604,22,1.0673289000000001,7355.387602729446,0.06008980000001429,727,43.68528460001039
55.69378128234365,18,0.8732691000000001,6018.044402233183,0.07171640000001389,373,26.75021720000518
55.69378128234365,18,0.8732691000000001,6686.716002481315,0.07416220000004614,347,25.73428340001601
55.69378128234365,18,0.8732691000000001,7355.387602729446,0.08656279999991057,388,33.5863663999653
55.69378128234365,18,0.9702990000000001,6018.044402233183,0.09309759999996459,89,8.285686399996848
55.69378128234365,18,0.9702990000000001,6686.716002481315,0.09526919999984784,138,13.147149599979002
55.69378128234365,18,0.9702990000000001,7355.387602729446,0.09667370000011033,90,8.70063300000993
55.69378128234365,18,1.0673289000000001,6018.044402233183,0.05254279999985556,701,36.83250279989875
55.69378128234365,18,1.0673289000000001,6686.716002481315,0.05766799999992145,720,41.52095999994344
55.69378128234365,18,1.0673289000000001,7355.387602729446,0.06118509999987509,697,42.64601469991294
55.69378128234365,20,0.8732691000000001,6018.044402233183,0.1140798999999788,285,32.51277149999396
55.69378128234365,20,0.8732691000000001,6686.716002481315,0.08212589999993725,112,9.198100799992972
55.69378128234365,20,0.8732691000000001,7355.387602729446,0.11521109999989676,254,29.263619399973777
55.69378128234365,20,0.9702990000000001,6018.044402233183,0.13434910000000855,96,12.89751360000082
55.69378128234365,20,0.9702990000000001,6686.716002481315,0.1207896000000801,109,13.16606640000873
55.69378128234365,20,0.9702990000000001,7355.387602729446,0.13386620000005678,97,12.985021400005508
55.69378128234365,20,1.0673289000000001,6018.044402233183,0.049318700000185345,727,35.854694900134746
55.69378128234365,20,1.0673289000000001,6686.716002481315,0.06870099999991908,689,47.334988999944244
55.69378128234365,20,1.0673289000000001,7355.387602729446,0.06014469999990979,730,43.90563099993415
55.69378128234365,22,0.8732691000000001,6018.044402233183,0.10784140000009756,136,14.666430400013269
55.69378128234365,22,0.8732691000000001,6686.716002481315,0.08480929999996079,295,25.01874349998843
55.69378128234365,22,0.8732691000000001,7355.387602729446,0.10186710000016319,262,26.689180200042756
55.69378128234365,22,0.9702990000000001,6018.044402233183,0.08912250000003041,105,9.357862500003193
55.69378128234365,22,0.9702990000000001,6686.716002481315,0.12027130000001307,96,11.546044800001255
55.69378128234365,22,0.9702990000000001,7355.387602729446,0.11505899999997382,99,11.390840999997408
55.69378128234365,22,1.0673289000000001,6018.044402233183,0.05804279999983919,684,39.701275199890006
55.69378128234365,22,1.0673289000000001,6686.716002481315,0.05595760000005612,727,40.6811752000408
55.69378128234365,22,1.0673289000000001,7355.387602729446,0.06087200000001758,717,43.645224000012604
45.567639231008435,18,0.8732691000000001,6018.044402233183,0.08105219999993096,257,20.830415399982257
45.567639231008435,18,0.8732691000000001,6686.716002481315,0.08848069999999097,266,23.5358661999976
45.567639231008435,18,0.8732691000000001,7355.387602729446,0.08849890000010419,145,12.832340500015107
45.567639231008435,18,0.9702990000000001,6018.044402233183,0.09199199999989105,112,10.303103999987798
45.567639231008435,18,0.9702990000000001,6686.716002481315,0.1024270999998862,128,13.110668799985433
45.567639231008435,18,0.9702990000000001,7355.387602729446,0.09790939999993498,115,11.259580999992522
45.567639231008435,18,1.0673289000000001,6018.044402233183,0.052343500000006316,725,37.94903750000458
45.567639231008435,18,1.0673289000000001,6686.716002481315,0.0710805999999593,639,45.420503399973995
45.567639231008435,18,1.0673289000000001,7355.387602729446,0.07921570000007705,566,44.83608620004361
45.567639231008435,20,0.8732691000000001,6018.044402233183,0.07052109999995082,232,16.36089519998859
45.567639231008435,20,0.8732691000000001,6686.716002481315,0.09330640000007406,114,10.636929600008443
45.567639231008435,20,0.8732691000000001,7355.387602729446,0.13336550000008174,135,18.004342500011035
45.567639231008435,20,0.9702990000000001,6018.044402233183,0.08889549999980773,87,7.733908499983272
45.567639231008435,20,0.9702990000000001,6686.716002481315,0.14051180000001295,100,14.051180000001295
45.567639231008435,20,0.9702990000000001,7355.387602729446,0.10021830000005139,93,9.320301900004779
45.567639231008435,20,1.0673289000000001,6018.044402233183,0.055532000000084736,671,37.26197200005686
45.567639231008435,20,1.0673289000000001,6686.716002481315,0.05704869999999573,731,41.70259969999688
45.567639231008435,20,1.0673289000000001,7355.387602729446,0.07593469999983427,582,44.19399539990354
45.567639231008435,22,0.8732691000000001,6018.044402233183,0.06669510000006085,378,25.210747800023
45.567639231008435,22,0.8732691000000001,6686.716002481315,0.08203350000007958,251,20.590408500019976
45.567639231008435,22,0.8732691000000001,7355.387602729446,0.08947269999998753,120,10.736723999998503
45.567639231008435,22,0.9702990000000001,6018.044402233183,0.10661929999992026,115,12.26121949999083
45.567639231008435,22,0.9702990000000001,6686.716002481315,0.0962137999999868,110,10.583517999998548
45.567639231008435,22,0.9702990000000001,7355.387602729446,0.10529910000013842,109,11.477601900015088
45.567639231008435,22,1.0673289000000001,6018.044402233183,0.05180519999998978,700,36.26363999999285
45.567639231008435,22,1.0673289000000001,6686.716002481315,0.05891220000012254,662,38.99987640008112
45.567639231008435,22,1.0673289000000001,7355.387602729446,0.060416000000032,743,44.889088000023776
50.63071025667604,18,0.8732691000000001,6018.044402233183,0.07998769999994693,355,28.39563349998116
50.63071025667604,18,0.8732691000000001,6686.716002481315,0.10995320000006359,280,30.786896000017805
50.63071025667604,18,0.8732691000000001,7355.387602729446,0.09682739999993828,362,35.05151879997766
50.63071025667604,18,0.9702990000000001,6018.044402233183,0.10518030000002909,104,10.938751200003026
50.63071025667604,18,0.9702990000000001,6686.716002481315,0.0945689999998649,103,9.740606999986085
50.63071025667604,18,0.9702990000000001,7355.387602729446,0.12070590000007542,107,12.91553130000807
50.63071025667604,18,1.0673289000000001,6018.044402233183,0.05542850000006183,704,39.02166400004353
50.63071025667604,18,1.0673289000000001,6686.716002481315,0.0563737999998466,731,41.20924779988786
50.63071025667604,18,1.0673289000000001,7355.387602729446,0.060445299999855706,743,44.91085789989279
50.63071025667604,20,0.8732691000000001,6018.044402233183,0.12506710000002386,293,36.64466030000699
50.63071025667604,20,0.8732691000000001,6686.716002481315,0.07248640000011619,400,28.994560000046476
50.63071025667604,20,0.8732691000000001,7355.387602729446,0.09526080000000547,142,13.527033600000777
50.63071025667604,20,0.9702990000000001,6018.044402233183,0.10850919999984399,99,10.742410799984555
50.63071025667604,20,0.9702990000000001,6686.716002481315,0.14875580000011723,102,15.173091600011958
50.63071025667604,20,0.9702990000000001,7355.387602729446,0.11877860000004148,101,11.99663860000419
50.63071025667604,20,1.0673289000000001,6018.044402233183,0.05021490000012818,721,36.20494290009242
50.63071025667604,20,1.0673289000000001,6686.716002481315,0.057475699999940844,660,37.93396199996096
50.63071025667604,20,1.0673289000000001,7355.387602729446,0.06484739999996236,627,40.6593197999764
50.63071025667604,22,0.8732691000000001,6018.044402233183,0.0776227999999719,361,28.021830799989857
50.63071025667604,22,0.8732691000000001,6686.716002481315,0.07516529999998056,274,20.595292199994674
50.63071025667604,22,0.8732691000000001,7355.387602729446,0.09582670000008875,107,10.253456900009496
50.63071025667604,22,0.9702990000000001,6018.044402233183,0.09507970000004207,111,10.55384670000467
